BankName,BinCard,CardType,CardLen,Describe
邮储银行,622181,银行卡,19,绿卡专用卡
邮储银行,622188,银行卡,19,绿卡银联标准卡
邮储银行,955100,银行卡,19,绿卡(银联卡)
邮储银行,621095,银行卡,19,绿卡VIP卡
邮储银行,620062,银行卡,19,银联标准卡
邮储银行,621285,银行卡,19,中职学生资助卡
邮储银行,621798,银行卡,19,IC绿卡通VIP卡
邮储银行,621799,银行卡,19,IC绿卡通
邮储银行,621797,银行卡,19,IC联名卡
邮储银行,622199,银行卡,19,绿卡银联标准卡
邮储银行,621096,银行卡,19,绿卡通
邮储银行,62215049,银行卡,19,绿卡储蓄卡(银联卡)
邮储银行,62215050,银行卡,19,绿卡储蓄卡(银联卡)
邮储银行,62215051,银行卡,19,绿卡储蓄卡(银联卡)
邮储银行,62218849,银行卡,19,绿卡储蓄卡(银联卡)
邮储银行,62218850,银行卡,19,绿卡储蓄卡(银联卡)
邮储银行,62218851,银行卡,19,绿卡储蓄卡(银联卡)
邮储银行,621622,银行卡,19,武警军人保障卡
邮储银行,623219,银行卡,19,中国旅游卡（金卡）
邮储银行,621674,银行卡,19,普通高中学生资助卡
邮储银行,623218,银行卡,19,中国旅游卡（普卡）
邮储银行,621599,银行卡,19,福农卡
邮储银行,623698,银行卡,19,绿卡通IC卡-白金卡
邮储银行,623699,银行卡,19,绿卡通IC卡-钻石卡
邮储银行,623686,银行卡,19,绿卡通IC联名卡
邮储银行,622180,银行卡,19,绿卡通IC卡全国联名卡
邮储银行,622182,银行卡,19,绿卡芯片卡
邮储银行,625586,银行卡,19,绿卡通IC卡福农卡
邮储银行,622187,银行卡,19,绿卡通（青年卡）
邮储银行,622189,银行卡,19,绿卡通（+薪卡）
邮储银行,621098,银行卡,19,绿卡通
广发银行,622568,银行卡,19,广发理财通卡
广发银行,9111,银行卡,19,广发理财通(银联卡)
广发银行,621462,银行卡,19,理财通卡
广发银行,6858001,银行卡,19,广发理财通
广发银行,6858009,银行卡,19,广发理财通
广发银行,623506,银行卡,19,广发财富管理多币IC卡
广发银行,623259,银行卡,19,借记卡
广发银行,406365,信用卡,16,广发VISA信用卡
广发银行,406366,信用卡,16,广发VISA信用卡
广发银行,428911,信用卡,16,广发信用卡
广发银行,436768,信用卡,16,广发信用卡
广发银行,436769,信用卡,16,广发信用卡
广发银行,487013,信用卡,16,广发VISA信用卡
广发银行,491032,信用卡,16,广发信用卡
广发银行,491034,信用卡,16,广发信用卡
广发银行,491035,信用卡,16,广发信用卡
广发银行,491036,信用卡,16,广发信用卡
广发银行,491037,信用卡,16,广发信用卡
广发银行,491038,信用卡,16,广发信用卡
广发银行,518364,信用卡,16,广发信用卡
广发银行,520152,信用卡,16,广发万事达信用卡
广发银行,520382,信用卡,16,广发万事达信用卡
广发银行,548844,信用卡,16,广发信用卡
广发银行,552794,信用卡,16,广发万事达信用卡
广发银行,622555,信用卡,16,广发银联标准金卡
广发银行,622556,信用卡,16,广发银联标准普卡
广发银行,622557,信用卡,16,广发银联标准真情金卡
广发银行,622558,信用卡,16,广发银联标准白金卡
广发银行,622559,信用卡,16,广发银联标准真情普卡
广发银行,528931,信用卡,16,广发万事达信用卡
广发银行,558894,信用卡,16,广发万事达信用卡
广发银行,625072,信用卡,16,银联标准金卡
广发银行,625071,信用卡,16,银联标准普卡
广发银行,625805,信用卡,16,银联真情普卡
广发银行,625806,信用卡,16,银联真情金卡
广发银行,625807,信用卡,16,银联真情白金卡
广发银行,625808,信用卡,16,银联标准普卡
广发银行,625809,信用卡,16,银联标准金卡
广发银行,625810,信用卡,16,银联标准白金卡
广发银行,685800,信用卡,19,广发万事达信用卡
广发银行,6858000,信用卡,19,广发理财通
广发银行,622560,信用卡,16,广发真情白金卡
广发银行,628259,信用卡,16,银联公务普卡
广发银行,628260,信用卡,16,银联公务金卡
广发银行,622890,信用卡,16,
中信银行,433670,银行卡,16,中信借记卡
中信银行,433680,银行卡,16,中信借记卡
中信银行,442729,银行卡,16,中信国际借记卡
中信银行,442730,银行卡,16,中信国际借记卡
中信银行,620082,银行卡,16,中国旅行卡
中信银行,622690,银行卡,16,中信借记卡(银联卡)
中信银行,622691,银行卡,16,中信借记卡(银联卡)
中信银行,622692,银行卡,16,中信贵宾卡(银联卡)
中信银行,622696,银行卡,16,中信理财宝金卡
中信银行,622698,银行卡,16,中信理财宝白金卡
中信银行,622998,银行卡,16,中信钻石卡
中信银行,622999,银行卡,16,中信钻石卡
中信银行,433671,银行卡,16,中信借记卡
中信银行,968807,银行卡,16,中信理财宝(银联卡)
中信银行,968808,银行卡,16,中信理财宝(银联卡)
中信银行,968809,银行卡,16,中信理财宝(银联卡)
中信银行,621771,银行卡,16,借记卡
中信银行,621767,银行卡,16,理财宝IC卡
中信银行,621768,银行卡,16,理财宝IC卡
中信银行,621770,银行卡,16,理财宝IC卡
中信银行,621772,银行卡,16,理财宝IC卡
中信银行,621773,银行卡,16,理财宝IC卡
中信银行,620527,银行卡,19,主账户复合电子现金卡
中信银行,621769,银行卡,16,中信银行钻石卡
中信银行,376968,信用卡,15,中信C银联卡
中信银行,376969,信用卡,15,中信C银联卡
中信银行,400360,信用卡,16,中信C
中信银行,403391,信用卡,16,中信C
中信银行,403392,信用卡,16,中信C
中信银行,376966,信用卡,15,中信C银联卡
中信银行,404158,信用卡,16,中信C
中信银行,404159,信用卡,16,中信C
中信银行,404171,信用卡,16,中信C
中信银行,404172,信用卡,16,中信C
中信银行,404173,信用卡,16,中信C
中信银行,404174,信用卡,16,中信C
中信银行,404157,信用卡,16,中信C
中信银行,433667,信用卡,16,中信C
中信银行,433669,信用卡,16,中信C
中信银行,514906,信用卡,16,中信C
中信银行,403393,信用卡,16,中信C
中信银行,520108,信用卡,16,中信C
中信银行,433666,信用卡,16,中信C
中信银行,558916,信用卡,16,中信C
中信银行,622680,信用卡,16,中信银联标准C
中信银行,622688,信用卡,16,中信银联标准C
中信银行,622689,信用卡,16,中信银联标准C
中信银行,628206,信用卡,16,中信银联公务卡
中信银行,556617,信用卡,16,中信C
中信银行,628209,信用卡,16,中信银联公务卡
中信银行,518212,信用卡,16,中信C
中信银行,628208,信用卡,16,中信银联公务卡
中信银行,356390,信用卡,16,中信JCB美元卡
中信银行,356391,信用卡,16,中信JCB美元卡
中信银行,356392,信用卡,16,中信JCB美元卡
中信银行,622916,信用卡,16,中信银联IC卡普卡
中信银行,622918,信用卡,16,中信银联IC卡金卡
中信银行,622919,信用卡,16,中信银联IC卡白金卡
中信银行,628370,信用卡,16,公务IC普卡
中信银行,628371,信用卡,16,公务IC金卡
中信银行,628372,信用卡,16,公务IC白金卡
中信银行,622766,信用卡,16,中信银行网付IC卡
中信银行,622767,信用卡,16,中信银行网付IC卡
中信银行,622768,信用卡,16,中信银行网付IC卡
中信银行,622678,信用卡,16,中信银联标准C
中信银行,622679,信用卡,16,中信银联标准C
中信银行,62844806,信用卡,16,中信单位公务C
华夏银行,999999,银行卡,16,华夏卡(银联卡)
华夏银行,621222,银行卡,16,华夏白金卡
华夏银行,623020,银行卡,16,华夏普卡
华夏银行,623021,银行卡,16,华夏金卡
华夏银行,623022,银行卡,16,华夏白金卡
华夏银行,623023,银行卡,16,华夏钻石卡
华夏银行,622630,银行卡,16,华夏卡(银联卡)
华夏银行,622631,银行卡,16,华夏至尊金卡(银联卡)
华夏银行,622632,银行卡,16,华夏丽人卡(银联卡)
华夏银行,622633,银行卡,16,华夏万通卡
华夏银行,523959,信用卡,16,华夏万事达信用卡
华夏银行,528709,信用卡,16,万事达信用卡金卡
华夏银行,539867,信用卡,16,万事达普卡
华夏银行,539868,信用卡,16,万事达普卡
华夏银行,622637,信用卡,16,华夏信用卡金卡
华夏银行,622638,信用卡,16,华夏白金卡
华夏银行,628318,信用卡,16,华夏公务信用卡
华夏银行,528708,信用卡,16,万事达信用卡金卡
华夏银行,622636,信用卡,16,华夏信用卡普卡
华夏银行,625967,信用卡,16,华夏标准金融IC信用卡
华夏银行,625968,信用卡,16,华夏标准金融IC信用卡
华夏银行,625969,信用卡,16,华夏标准金融IC信用卡
浦发银行,622516,银行卡,16,东方轻松理财卡
浦发银行,622517,银行卡,16,东方-轻松理财卡普卡
浦发银行,622518,银行卡,16,东方轻松理财卡
浦发银行,622521,银行卡,16,东方卡(银联卡)
浦发银行,622522,银行卡,16,东方卡(银联卡)
浦发银行,622523,银行卡,16,东方卡(银联卡)
浦发银行,84301,银行卡,16,东方卡
浦发银行,84336,银行卡,16,东方卡
浦发银行,84373,银行卡,16,东方卡
浦发银行,84390,银行卡,16,东方卡
浦发银行,87000,银行卡,16,东方卡
浦发银行,87010,银行卡,16,东方卡
浦发银行,87030,银行卡,16,东方卡
浦发银行,87040,银行卡,16,东方卡
浦发银行,84380,银行卡,16,东方卡
浦发银行,984301,银行卡,16,东方卡
浦发银行,984303,银行卡,16,东方卡
浦发银行,84361,银行卡,16,东方卡
浦发银行,87050,银行卡,16,东方卡
浦发银行,621351,银行卡,16,移动联名卡
浦发银行,621390,银行卡,16,轻松理财消贷易卡
浦发银行,621792,银行卡,16,轻松理财普卡（复合卡）
浦发银行,621791,银行卡,16,东方借记卡（复合卡）
浦发银行,84342,银行卡,16,东方卡
浦发银行,621793,银行卡,16,轻松理财金卡（复合卡）
浦发银行,621795,银行卡,16,轻松理财白金卡（复合卡）
浦发银行,621796,银行卡,16,轻松理财钻石卡（复合卡）
浦发银行,623250,银行卡,16,轻松理财米卡（复合卡）
浦发银行,621352,银行卡,16,轻松理财普卡
浦发银行,84385,银行卡,16,东方卡
浦发银行,356851,信用卡,16,浦发JCB金卡
浦发银行,356852,信用卡,16,浦发JCB白金卡
浦发银行,404738,信用卡,16,信用卡VISA普通
浦发银行,404739,信用卡,16,信用卡VISA金卡
浦发银行,456418,信用卡,16,浦发银行VISA年青卡
浦发银行,498451,信用卡,16,VISA白金信用卡
浦发银行,515672,信用卡,16,浦发万事达白金卡
浦发银行,356850,信用卡,16,浦发JCB普卡
浦发银行,517650,信用卡,16,浦发万事达金卡
浦发银行,525998,信用卡,16,浦发万事达普卡
浦发银行,622177,信用卡,16,浦发单币卡
浦发银行,622277,信用卡,16,浦发银联单币麦兜普卡
浦发银行,628222,信用卡,16,公务卡金卡
浦发银行,622176,信用卡,16,浦发单币卡
浦发银行,622276,信用卡,16,浦发联名信用卡
浦发银行,622228,信用卡,16,浦发银联白金卡
浦发银行,625957,信用卡,16,贷记卡
浦发银行,625958,信用卡,16,贷记卡
浦发银行,622500,信用卡,16,东方卡
浦发银行,625971,信用卡,16,移动浦发借贷合一联名卡
浦发银行,625970,信用卡,16,贷记卡
浦发银行,377187,信用卡,15,浦发私人银行信用卡
浦发银行,625831,信用卡,16,中国移动浦发银行联名手机卡
浦发银行,622693,信用卡,16,
浦发银行,625833,信用卡,16,苹果手机支付卡
浦发银行,625993,信用卡,16,移动浦发联名卡
浦发银行,628221,信用卡,16,公务卡普卡
兴业银行,90592,银行卡,16,兴业卡
兴业银行,966666,银行卡,18,兴业卡(银联卡)
兴业银行,622909,银行卡,18,兴业卡(银联标准卡)
兴业银行,622908,银行卡,18,兴业自然人生理财卡
兴业银行,438588,银行卡,18,兴业智能卡(银联卡)
兴业银行,438589,银行卡,18,兴业智能卡
兴业银行,461982,信用卡,16,visa标准双币个人普卡
兴业银行,486493,信用卡,16,VISA商务普卡
兴业银行,486494,信用卡,16,VISA商务金卡
兴业银行,486861,信用卡,16,VISA运动白金信用卡
兴业银行,523036,信用卡,16,万事达信用卡(银联卡)
兴业银行,451289,信用卡,16,VISA信用卡(银联卡)
兴业银行,527414,信用卡,16,加菲猫信用卡
兴业银行,528057,信用卡,16,个人白金卡
兴业银行,622901,信用卡,16,银联信用卡(银联卡)
兴业银行,622902,信用卡,16,银联信用卡(银联卡)
兴业银行,622922,信用卡,16,银联白金信用卡
兴业银行,628212,信用卡,16,银联标准公务卡
兴业银行,451290,信用卡,16,VISA信用卡(银联卡)
兴业银行,524070,信用卡,16,万事达信用卡(银联卡)
兴业银行,625084,信用卡,16,银联标准贷记普卡
兴业银行,625085,信用卡,16,银联标准贷记金卡
兴业银行,625086,信用卡,16,银联标准贷记金卡
兴业银行,625087,信用卡,16,银联标准贷记金卡
兴业银行,548738,信用卡,16,兴业信用卡
兴业银行,549633,信用卡,16,兴业信用卡
兴业银行,552398,信用卡,16,兴业信用卡
兴业银行,625082,信用卡,16,银联标准贷记普卡
兴业银行,625083,信用卡,16,银联标准贷记普卡
兴业银行,625960,信用卡,16,兴业芯片普卡
兴业银行,625961,信用卡,16,兴业芯片金卡
兴业银行,625962,信用卡,16,兴业芯片白金卡
兴业银行,625963,信用卡,16,兴业芯片钻石卡
兴业银行,625353,信用卡,16,
兴业银行,625356,信用卡,16,
兴业银行,622571,信用卡,16,
兴业银行,622572,信用卡,16,
兴业银行,622573,信用卡,16,
兴业银行,622591,信用卡,16,
兴业银行,622592,信用卡,16,
兴业银行,622593,信用卡,16,
招商银行,690755,银行卡,18,招行一卡通
招商银行,95555,银行卡,16,一卡通(银联卡)
招商银行,402658,银行卡,16,两地一卡通
招商银行,410062,银行卡,16,招行国际卡(银联卡)
招商银行,468203,银行卡,16,招行国际卡(银联卡)
招商银行,512425,银行卡,16,招行国际卡(银联卡)
招商银行,524011,银行卡,16,招行国际卡(银联卡)
招商银行,621286,银行卡,16,金葵花卡
招商银行,621483,银行卡,16,银联IC普卡
招商银行,621485,银行卡,16,银联IC金卡
招商银行,621486,银行卡,16,银联金葵花IC卡
招商银行,622580,银行卡,16,一卡通(银联卡)
招商银行,622588,银行卡,16,一卡通(银联卡)
招商银行,622598,银行卡,16,公司卡(银联卡)
招商银行,622609,银行卡,16,金卡
招商银行,623126,银行卡,16,招商银行钻石IC卡
招商银行,623136,银行卡,16,招商银行私人银行IC卡
招商银行,623262,银行卡,16,招商银行“公司一卡通”IC卡
招商银行,356885,信用卡,16,招商银行信用卡
招商银行,356886,信用卡,16,招商银行信用卡
招商银行,356887,信用卡,16,招商银行信用卡
招商银行,356888,信用卡,16,招商银行信用卡
招商银行,356890,信用卡,16,招商银行信用卡
招商银行,439188,信用卡,16,招商银行信用卡
招商银行,439227,信用卡,16,VISA商务信用卡
招商银行,479229,信用卡,16,招商银行信用卡
招商银行,521302,信用卡,16,世纪金花联名信用卡
招商银行,356889,信用卡,16,招商银行信用卡
招商银行,552534,信用卡,16,招商银行信用卡
招商银行,622575,信用卡,16,招商银行信用卡
招商银行,622576,信用卡,16,招商银行信用卡
招商银行,622581,信用卡,16,招商银行信用卡
招商银行,628290,信用卡,16,IC公务卡
招商银行,622578,信用卡,16,招商银行信用卡
招商银行,479228,信用卡,16,招商银行信用卡
招商银行,545619,信用卡,16,万事达信用卡
招商银行,545620,信用卡,16,万事达信用卡
招商银行,545621,信用卡,16,万事达信用卡
招商银行,545623,信用卡,16,万事达信用卡
招商银行,545947,信用卡,16,万事达信用卡
招商银行,545948,信用卡,16,万事达信用卡
招商银行,552587,信用卡,16,招商银行信用卡
招商银行,622577,信用卡,16,招商银行信用卡
招商银行,622579,信用卡,16,招商银行信用卡
招商银行,622582,信用卡,16,招商银行信用卡
招商银行,625657,信用卡,16,
招商银行,370285,信用卡,15,美国运通绿卡
招商银行,370286,信用卡,15,美国运通金卡
招商银行,370287,信用卡,15,美国运通商务绿卡
招商银行,370289,信用卡,15,美国运通商务金卡
招商银行,439225,信用卡,16,VISA信用卡
招商银行,518710,信用卡,16,MASTER信用卡
招商银行,518718,信用卡,16,MASTER信用金卡
招商银行,628362,信用卡,16,银联标准公务卡(金卡)
招商银行,439226,信用卡,16,VISA信用卡
招商银行,628262,信用卡,16,银联标准财政公务卡
招商银行,625802,信用卡,16,芯片IC信用卡
招商银行,625803,信用卡,16,芯片IC信用卡
浙商银行,621019,银行卡,19,商卡
浙商银行,622309,银行卡,19,商卡
浙商银行,6223091100,银行卡,19,商卡
浙商银行,6223092900,银行卡,19,商卡
浙商银行,6223093310,银行卡,19,商卡(银联卡)
浙商银行,6223093320,银行卡,19,商卡(银联卡)
浙商银行,6223093330,银行卡,19,商卡(银联卡)
浙商银行,6223093370,银行卡,19,商卡
浙商银行,6223093380,银行卡,19,商卡(银联卡)
浙商银行,6223096510,银行卡,19,商卡(银联卡)
浙商银行,6223097910,银行卡,19,商卡
浙商银行,625821,信用卡,16,
浙商银行,628324,信用卡,16,
杭州银行,603367,银行卡,18,西湖卡
杭州银行,622878,银行卡,18,西湖卡
杭州银行,623061,银行卡,18,借记IC卡
杭州银行,623209,银行卡,18,
杭州银行,62326513,银行卡,18,单位结算卡IC卡
杭州银行,62326527,银行卡,19,单位结算卡IC卡
杭州银行,603367,银行卡,19,西湖卡IC卡
上海银行,623183,银行卡,18,慧通钻石卡
上海银行,623185,银行卡,18,慧通金卡
上海银行,621005,银行卡,18,私人银行卡
上海银行,622172,银行卡,18,综合保险卡
上海银行,622985,银行卡,18,申卡社保副卡(有折)
上海银行,622987,银行卡,18,申卡社保副卡(无折)
上海银行,622267,银行卡,18,白金IC借记卡
上海银行,622278,银行卡,18,慧通白金卡(配折)
上海银行,622279,银行卡,18,慧通白金卡(不配折)
上海银行,622468,银行卡,18,申卡(银联卡)
上海银行,622892,银行卡,18,申卡借记卡
上海银行,940021,银行卡,18,银联申卡(银联卡)
上海银行,621050,银行卡,18,单位借记卡
上海银行,620522,银行卡,18,首发纪念版IC卡
上海银行,621243,银行卡,18,单位卡
上海银行,438600,银行卡,16,上海申卡IC
上海银行,356827,信用卡,16,申卡C
上海银行,356828,信用卡,16,申卡C
上海银行,356830,信用卡,16,J分期付款信用卡
上海银行,402673,信用卡,16,申卡C
上海银行,402674,信用卡,16,申卡C
上海银行,486466,信用卡,16,申卡C
上海银行,519498,信用卡,16,申卡C普通卡
上海银行,520131,信用卡,16,申卡C金卡
上海银行,524031,信用卡,16,万事达白金卡
上海银行,548838,信用卡,16,万事达星运卡
上海银行,622148,信用卡,16,申卡C金卡
上海银行,622149,信用卡,16,申卡C普通卡
上海银行,622268,信用卡,16,安融卡
上海银行,356829,信用卡,16,分期付款信用卡
上海银行,622300,信用卡,16,信用卡
上海银行,628230,信用卡,16,个人公务卡
上海银行,622269,信用卡,16,安融卡
上海银行,625099,信用卡,16,上海银行银联白金卡
上海银行,625953,信用卡,16,贷记IC卡
上海银行,625350,信用卡,16,中国旅游卡（IC普卡）
上海银行,625351,信用卡,16,中国旅游卡（IC金卡）
上海银行,625352,信用卡,16,中国旅游卡（IC白金卡）
上海银行,519961,信用卡,16,万事达钻石卡
上海银行,625839,信用卡,16,淘宝IC普卡
上海银行,625180,信用卡,16,钻石卡
上海银行,522001,信用卡,16,万事达双币金卡
上海银行,622163,信用卡,16,银联标准C
上海银行,622853,信用卡,16,银联标准C
上海银行,628203,信用卡,16,银联标准公务卡
上海银行,622851,信用卡,16,北京银行中荷人寿联名卡
上海银行,622852,信用卡,16,尊尚白金卡
上海银行,625816,信用卡,16,
北京银行,421317,银行卡,16,京卡借记卡
北京银行,602969,银行卡,16,京卡(银联卡)
北京银行,621030,银行卡,16,京卡借记卡
北京银行,621420,银行卡,16,京卡
北京银行,621468,银行卡,16,京卡
北京银行,623111,银行卡,16,借记IC卡
北京银行,422160,银行卡,16,京卡贵宾金卡
北京银行,422161,银行卡,16,京卡贵宾白金卡
